timestamp,value,label
2017-05-11 07:39:00,2.390625,0
2017-05-11 07:40:00,2.21875,0
2017-05-11 07:41:00,2.34375,0
2017-05-11 07:42:00,2.453125,0
2017-05-11 07:43:00,2.453125,0
2017-05-11 07:44:00,2.09375,0
2017-05-11 07:45:00,1.984375,0
2017-05-11 07:46:00,2.125,0
2017-05-11 07:47:00,2.28125,0
2017-05-11 07:48:00,2.28125,0
2017-05-11 07:49:00,2.546875,0
2017-05-11 07:50:00,2.578125,0
2017-05-11 07:51:00,2.421875,0
2017-05-11 07:52:00,2.125,0
2017-05-11 07:53:00,2.25,0
2017-05-11 07:54:00,2.1875,0
2017-05-11 07:55:00,2.03125,0
2017-05-11 07:56:00,2.09375,0
2017-05-11 07:57:00,2.3125,0
2017-05-11 07:58:00,2.53125,0
2017-05-11 07:59:00,2.734375,0
2017-05-11 08:00:00,2.625,0
2017-05-11 08:01:00,2.4375,0
2017-05-11 08:02:00,2.25,0
2017-05-11 08:03:00,2.171875,0
2017-05-11 08:04:00,2.078125,0
2017-05-11 08:05:00,2.15625,0
2017-05-11 08:06:00,2.109375,0
2017-05-11 08:07:00,2.546875,0
2017-05-11 08:08:00,2.5,0
2017-05-11 08:09:00,2.390625,0
2017-05-11 08:10:00,2.375,0
2017-05-11 08:11:00,2.21875,0
2017-05-11 08:12:00,2.1875,0
2017-05-11 08:13:00,2.296875,0
2017-05-11 08:14:00,2.0625,0
2017-05-11 08:15:00,2.03125,0
2017-05-11 08:16:00,2.296875,0
2017-05-11 08:17:00,2.203125,0
2017-05-11 08:18:00,2.34375,0
2017-05-11 08:19:00,2.390625,0
2017-05-11 08:20:00,2.265625,0
2017-05-11 08:21:00,2.453125,0
2017-05-11 08:22:00,2.1875,0
2017-05-11 08:23:00,2.28125,0
2017-05-11 08:24:00,2.25,0
2017-05-11 08:25:00,2.515625,0
2017-05-11 08:26:00,2.5625,0
2017-05-11 08:27:00,2.3125,0
2017-05-11 08:28:00,2.328125,0
2017-05-11 08:29:00,2.390625,0
2017-05-11 08:30:00,2.453125,0
2017-05-11 08:31:00,2.28125,0
2017-05-11 08:32:00,2.0625,0
2017-05-11 08:33:00,2.203125,0
2017-05-11 08:34:00,2.421875,0
2017-05-11 08:35:00,2.640625,0
2017-05-11 08:36:00,2.59375,0
2017-05-11 08:37:00,2.4375,0
2017-05-11 08:38:00,2.359375,0
2017-05-11 08:39:00,2.34375,0
2017-05-11 08:40:00,2.3125,0
2017-05-11 08:41:00,2.515625,0
2017-05-11 08:42:00,2.375,0
2017-05-11 08:43:00,2.359375,0
2017-05-11 08:44:00,2.359375,0
2017-05-11 08:45:00,2.328125,0
2017-05-11 08:46:00,2.375,0
2017-05-11 08:47:00,2.453125,0
2017-05-11 08:48:00,2.21875,0
2017-05-11 08:49:00,2.34375,0
2017-05-11 08:50:00,2.375,0
2017-05-11 08:51:00,2.109375,0
2017-05-11 08:52:00,2.17741942406,0
2017-05-11 08:53:00,2.0634920597099997,0
2017-05-11 08:54:00,2.0476191043900003,0
2017-05-11 08:55:00,2.30645155907,0
2017-05-11 08:56:00,2.28125,0
2017-05-11 08:57:00,2.40625,0
2017-05-11 08:58:00,2.4126985073099996,0
2017-05-11 08:59:00,2.25,0
2017-05-11 09:00:00,2.28125,0
2017-05-11 09:01:00,2.34375,0
2017-05-11 09:02:00,2.25,0
2017-05-11 09:03:00,2.203125,0
2017-05-11 09:04:00,2.234375,0
2017-05-11 09:05:00,2.29032254219,0
2017-05-11 09:06:00,2.04838705063,0
2017-05-11 09:07:00,2.07936501503,0
2017-05-11 09:08:00,2.24590158463,0
2017-05-11 09:09:00,2.4126985073099996,0
2017-05-11 09:10:00,2.296875,0
2017-05-11 09:11:00,2.171875,0
2017-05-11 09:12:00,2.375,0
2017-05-11 09:13:00,2.234375,0
2017-05-11 09:14:00,2.515625,0
2017-05-11 09:15:00,2.50793647766,0
2017-05-11 09:16:00,2.546875,0
2017-05-11 09:17:00,2.46875,0
2017-05-11 09:18:00,2.484375,0
2017-05-11 09:19:00,2.3125,0
2017-05-11 09:20:00,2.203125,0
2017-05-11 09:21:00,2.25,0
2017-05-11 09:22:00,2.453125,0
2017-05-11 09:23:00,2.38095235825,0
2017-05-11 09:24:00,2.46875,0
2017-05-11 09:25:00,2.1875,0
2017-05-11 09:26:00,2.21875,0
2017-05-11 09:27:00,2.328125,0
2017-05-11 09:28:00,2.46875,0
2017-05-11 09:29:00,2.609375,0
2017-05-11 09:30:00,2.953125,0
2017-05-11 09:31:00,2.84375,0
2017-05-11 09:32:00,2.578125,0
2017-05-11 09:33:00,2.703125,0
2017-05-11 09:34:00,2.859375,0
2017-05-11 09:35:00,2.96875,0
2017-05-11 09:36:00,2.890625,0
2017-05-11 09:37:00,2.765625,0
2017-05-11 09:38:00,2.59375,0
2017-05-11 09:39:00,2.53125,0
2017-05-11 09:40:00,2.5625,0
2017-05-11 09:41:00,2.390625,0
2017-05-11 09:42:00,2.3125,0
2017-05-11 09:43:00,2.53125,0
2017-05-11 09:44:00,2.28125,0
2017-05-11 09:45:00,2.46875,0
2017-05-11 09:46:00,2.375,0
2017-05-11 09:47:00,2.578125,0
2017-05-11 09:48:00,2.140625,0
2017-05-11 09:49:00,2.28125,0
2017-05-11 09:50:00,2.3125,0
2017-05-11 09:51:00,2.421875,0
2017-05-11 09:52:00,2.609375,0
2017-05-11 09:53:00,2.59375,0
2017-05-11 09:54:00,2.453125,0
2017-05-11 09:55:00,2.515625,0
2017-05-11 09:56:00,2.65625,0
2017-05-11 09:57:00,2.71875,0
2017-05-11 09:58:00,2.53125,0
2017-05-11 09:59:00,2.359375,0
2017-05-11 10:00:00,2.359375,0
2017-05-11 10:01:00,2.171875,0
2017-05-11 10:02:00,2.5,0
2017-05-11 10:03:00,2.21875,0
2017-05-11 10:04:00,2.46875,0
2017-05-11 10:05:00,2.40625,0
2017-05-11 10:06:00,2.15625,0
2017-05-11 10:07:00,2.3125,0
2017-05-11 10:08:00,2.359375,0
2017-05-11 10:09:00,2.421875,0
2017-05-11 10:10:00,2.328125,0
2017-05-11 10:11:00,2.484375,0
2017-05-11 10:12:00,2.515625,0
2017-05-11 10:13:00,2.546875,0
2017-05-11 10:14:00,2.421875,0
2017-05-11 10:15:00,2.40625,0
2017-05-11 10:16:00,2.4375,0
2017-05-11 10:17:00,2.203125,0
2017-05-11 10:18:00,2.28125,0
2017-05-11 10:19:00,2.453125,0
2017-05-11 10:20:00,2.34375,0
2017-05-11 10:21:00,2.71875,0
2017-05-11 10:22:00,2.796875,0
2017-05-11 10:23:00,2.71875,0
2017-05-11 10:24:00,2.625,0
2017-05-11 10:25:00,2.828125,0
2017-05-11 10:26:00,2.609375,0
2017-05-11 10:27:00,2.734375,0
2017-05-11 10:28:00,2.65625,0
2017-05-11 10:29:00,2.375,0
2017-05-11 10:30:00,2.109375,0
2017-05-11 10:31:00,2.578125,0
2017-05-11 10:32:00,2.71875,0
2017-05-11 10:33:00,2.625,0
2017-05-11 10:34:00,2.65625,0
2017-05-11 10:35:00,2.53125,0
2017-05-11 10:36:00,2.359375,0
2017-05-11 10:37:00,2.328125,0
2017-05-11 10:38:00,2.546875,0
2017-05-11 10:39:00,2.703125,0
2017-05-11 10:40:00,2.515625,0
2017-05-11 10:41:00,2.53125,0
2017-05-11 10:42:00,2.5,0
2017-05-11 10:43:00,2.453125,0
2017-05-11 10:44:00,2.53125,0
2017-05-11 10:45:00,2.359375,0
2017-05-11 10:46:00,2.265625,0
2017-05-11 10:47:00,2.28125,0
2017-05-11 10:48:00,2.03125,0
2017-05-11 10:49:00,2.1875,0
2017-05-11 10:50:00,2.359375,0
2017-05-11 10:51:00,2.453125,0
2017-05-11 10:52:00,2.375,0
2017-05-11 10:53:00,2.40625,0
2017-05-11 10:54:00,2.40625,0
2017-05-11 10:55:00,2.453125,0
2017-05-11 10:56:00,2.28125,0
2017-05-11 10:57:00,2.40625,0
2017-05-11 10:58:00,2.65625,0
2017-05-11 10:59:00,2.90625,0
2017-05-11 11:00:00,3.046875,0
2017-05-11 11:01:00,2.9375,0
2017-05-11 11:02:00,2.78125,0
2017-05-11 11:03:00,2.765625,0
2017-05-11 11:04:00,2.765625,0
2017-05-11 11:05:00,2.5,0
2017-05-11 11:06:00,2.28125,0
2017-05-11 11:07:00,2.421875,0
2017-05-11 11:08:00,2.40625,0
2017-05-11 11:09:00,2.546875,0
2017-05-11 11:10:00,2.3125,0
2017-05-11 11:11:00,2.4375,0
2017-05-11 11:12:00,2.46875,0
2017-05-11 11:13:00,2.578125,0
2017-05-11 11:14:00,2.5625,0
2017-05-11 11:15:00,2.4375,0
2017-05-11 11:16:00,2.546875,0
2017-05-11 11:17:00,2.671875,0
2017-05-11 11:18:00,2.6875,0
2017-05-11 11:19:00,2.234375,0
2017-05-11 11:20:00,2.359375,0
2017-05-11 11:21:00,2.15625,0
2017-05-11 11:22:00,2.578125,0
2017-05-11 11:23:00,2.671875,0
2017-05-11 11:24:00,2.46875,0
2017-05-11 11:25:00,2.25,0
2017-05-11 11:26:00,2.5625,0
2017-05-11 11:27:00,2.84375,0
2017-05-11 11:28:00,2.71875,0
2017-05-11 11:29:00,2.703125,0
2017-05-11 11:30:00,2.53125,0
2017-05-11 11:31:00,2.359375,0
2017-05-11 11:32:00,2.328125,0
2017-05-11 11:33:00,2.40625,0
2017-05-11 11:34:00,2.296875,0
2017-05-11 11:35:00,2.421875,0
2017-05-11 11:36:00,2.453125,0
2017-05-11 11:37:00,2.171875,0
2017-05-11 11:38:00,2.484375,0
2017-05-11 11:39:00,2.625,0
2017-05-11 11:40:00,2.328125,0
2017-05-11 11:41:00,2.6875,0
2017-05-11 11:42:00,2.65625,0
2017-05-11 11:43:00,2.65625,0
2017-05-11 11:44:00,2.5625,0
2017-05-11 11:45:00,2.359375,0
2017-05-11 11:46:00,2.671875,0
2017-05-11 11:47:00,2.84375,0
2017-05-11 11:48:00,2.875,0
2017-05-11 11:49:00,2.859375,0
2017-05-11 11:50:00,2.609375,0
2017-05-11 11:51:00,2.734375,0
2017-05-11 11:52:00,2.578125,0
2017-05-11 11:53:00,2.421875,0
2017-05-11 11:54:00,2.703125,0
2017-05-11 11:55:00,2.640625,0
2017-05-11 11:56:00,2.734375,0
2017-05-11 11:57:00,2.734375,0
2017-05-11 11:58:00,2.546875,0
2017-05-11 11:59:00,2.34375,0
2017-05-11 12:00:00,2.15625,0
2017-05-11 12:01:00,2.28125,0
2017-05-11 12:02:00,2.40625,0
2017-05-11 12:03:00,2.703125,0
2017-05-11 12:04:00,2.640625,0
2017-05-11 12:05:00,2.359375,0
2017-05-11 12:06:00,2.484375,0
2017-05-11 12:07:00,2.359375,0
2017-05-11 12:08:00,2.203125,0
2017-05-11 12:09:00,2.390625,0
2017-05-11 12:10:00,2.265625,0
2017-05-11 12:11:00,2.1875,0
2017-05-11 12:12:00,2.078125,0
2017-05-11 12:13:00,2.0625,0
2017-05-11 12:14:00,2.203125,0
2017-05-11 12:15:00,2.546875,0
2017-05-11 12:16:00,2.5,0
2017-05-11 12:17:00,2.71875,0
2017-05-11 12:18:00,2.75,0
2017-05-11 12:19:00,2.796875,0
2017-05-11 12:20:00,2.34375,0
2017-05-11 12:21:00,2.03125,0
2017-05-11 12:22:00,2.09375,0
2017-05-11 12:23:00,2.25,0
2017-05-11 12:24:00,2.21875,0
2017-05-11 12:25:00,2.234375,0
2017-05-11 12:26:00,2.296875,0
2017-05-11 12:27:00,2.625,0
2017-05-11 12:28:00,2.71875,0
2017-05-11 12:29:00,2.453125,0
2017-05-11 12:30:00,2.296875,0
2017-05-11 12:31:00,2.09375,0
2017-05-11 12:32:00,2.359375,0
2017-05-11 12:33:00,2.671875,0
2017-05-11 12:34:00,2.625,0
2017-05-11 12:35:00,2.625,0
2017-05-11 12:36:00,2.53125,0
2017-05-11 12:37:00,2.53125,0
2017-05-11 12:38:00,2.234375,0
2017-05-11 12:39:00,1.96875,0
2017-05-11 12:40:00,2.25,0
2017-05-11 12:41:00,2.203125,0
2017-05-11 12:42:00,2.1875,0
2017-05-11 12:43:00,2.203125,0
2017-05-11 12:44:00,2.25,0
2017-05-11 12:45:00,2.25,0
2017-05-11 12:46:00,2.234375,0
2017-05-11 12:47:00,2.203125,0
2017-05-11 12:48:00,2.140625,0
2017-05-11 12:49:00,2.3125,0
2017-05-11 12:50:00,2.28125,0
2017-05-11 12:51:00,2.5,0
2017-05-11 12:52:00,2.5625,0
2017-05-11 12:53:00,2.703125,0
2017-05-11 12:54:00,2.59375,0
2017-05-11 12:55:00,2.40625,0
2017-05-11 12:56:00,2.5,0
2017-05-11 12:57:00,2.53125,0
2017-05-11 12:58:00,2.453125,0
2017-05-11 12:59:00,2.390625,0
2017-05-11 13:00:00,2.203125,0
2017-05-11 13:01:00,2.3125,0
2017-05-11 13:02:00,2.484375,0
2017-05-11 13:03:00,2.65625,0
2017-05-11 13:04:00,2.515625,0
2017-05-11 13:05:00,2.421875,0
2017-05-11 13:06:00,2.421875,0
2017-05-11 13:07:00,2.46875,0
2017-05-11 13:08:00,2.609375,0
2017-05-11 13:09:00,2.234375,0
2017-05-11 13:10:00,2.328125,0
2017-05-11 13:11:00,2.234375,0
2017-05-11 13:12:00,2.234375,0
2017-05-11 13:13:00,2.296875,0
2017-05-11 13:14:00,2.015625,0
2017-05-11 13:15:00,2.171875,0
2017-05-11 13:16:00,2.515625,0
2017-05-11 13:17:00,2.40625,0
2017-05-11 13:18:00,2.34375,0
2017-05-11 13:19:00,2.3125,0
2017-05-11 13:20:00,2.359375,0
2017-05-11 13:21:00,2.59375,0
2017-05-11 13:22:00,2.390625,0
2017-05-11 13:23:00,2.625,0
2017-05-11 13:24:00,2.296875,0
2017-05-11 13:25:00,2.359375,0
2017-05-11 13:26:00,2.25,0
2017-05-11 13:27:00,2.0625,0
2017-05-11 13:28:00,2.203125,0
2017-05-11 13:29:00,2.25,0
2017-05-11 13:30:00,2.15625,0
2017-05-11 13:31:00,2.390625,0
2017-05-11 13:32:00,2.515625,0
2017-05-11 13:33:00,2.421875,0
2017-05-11 13:34:00,2.359375,0
2017-05-11 13:35:00,2.484375,0
2017-05-11 13:36:00,2.421875,0
2017-05-11 13:37:00,2.203125,0
2017-05-11 13:38:00,2.171875,0
2017-05-11 13:39:00,2.328125,0
2017-05-11 13:40:00,2.390625,0
2017-05-11 13:41:00,2.34375,0
2017-05-11 13:42:00,2.25,0
2017-05-11 13:43:00,2.09375,0
2017-05-11 13:44:00,2.25,0
2017-05-11 13:45:00,2.171875,0
2017-05-11 13:46:00,2.15625,0
2017-05-11 13:47:00,2.0,0
2017-05-11 13:48:00,2.171875,0
2017-05-11 13:49:00,2.21875,0
2017-05-11 13:50:00,2.015625,0
2017-05-11 13:51:00,1.921875,0
2017-05-11 13:52:00,1.96875,0
2017-05-11 13:53:00,2.09375,0
2017-05-11 13:54:00,1.9354838132900003,0
2017-05-11 13:55:00,1.95161294937,0
2017-05-11 13:56:00,2.16129040718,0
2017-05-11 13:57:00,1.9032257795299998,0
2017-05-11 13:58:00,1.9375,0
2017-05-11 13:59:00,2.046875,0
2017-05-11 14:00:00,2.265625,0
2017-05-11 14:01:00,2.015625,0
2017-05-11 14:02:00,1.96875,0
2017-05-11 14:03:00,1.84375,0
2017-05-11 14:04:00,1.703125,0
2017-05-11 14:05:00,1.921875,0
2017-05-11 14:06:00,1.9375,0
2017-05-11 14:07:00,2.015625,0
2017-05-11 14:08:00,1.921875,0
2017-05-11 14:09:00,1.9375,0
2017-05-11 14:10:00,2.0671875,1
2017-05-11 14:11:00,2.02703125,1
2017-05-11 14:12:00,1.989109375,1
2017-05-11 14:13:00,2.0098953125,1
2017-05-11 14:14:00,2.00307234375,1
2017-05-11 14:15:00,1.986192078125,1
2017-05-11 14:16:00,1.9468425359375001,1
2017-05-11 14:17:00,1.97788616453125,1
2017-05-11 14:18:00,2.023638843484375,1
2017-05-11 14:19:00,1.9781381965828124,1
2017-05-11 14:20:00,1.9600197818660938,1
2017-05-11 14:21:00,1.9574025522402032,1
2017-05-11 14:22:00,1.8334585538704735,1
2017-05-11 14:23:00,1.9283907928043957,1
2017-05-11 14:24:00,1.9657409877363978,1
2017-05-11 14:25:00,1.9566887668517565,1
2017-05-11 14:26:00,1.9329181653503227,1
2017-05-11 14:27:00,1.9460947266613347,1
2017-05-11 14:28:00,1.9807958439404207,1
2017-05-11 14:29:00,1.9704113490540232,1
2017-05-11 14:30:00,1.9474408851857858,1
2017-05-11 14:31:00,1.9465160970191886,1
2017-05-11 14:32:00,1.8385008901860753,1
2017-05-11 14:33:00,1.8589915065385494,1
2017-05-11 14:34:00,1.8077485727983622,1
2017-05-11 14:35:00,1.7836697951727962,1
2017-05-11 14:36:00,1.7438551861714973,1
2017-05-11 14:37:00,1.864214095086728,1
2017-05-11 14:38:00,1.8745979155767933,1
2017-05-11 14:39:00,1.8605335564806178,1
2017-05-11 14:40:00,1.8423745548488433,1
2017-05-11 14:41:00,1.785745030816448,1
2017-05-11 14:42:00,1.758684015280943,1
2017-05-11 14:43:00,1.6934435073003646,1
2017-05-11 14:44:00,1.7534530664727217,1
2017-05-11 14:45:00,1.7818075174719321,1
2017-05-11 14:46:00,1.7679383137342408,1
2017-05-11 14:47:00,1.7427201420260203,1
2017-05-11 14:48:00,1.709873754700528,1
2017-05-11 14:49:00,1.7427667794405444,1
2017-05-11 14:50:00,1.6635731507373266,1
2017-05-11 14:51:00,1.737687214063866,1
2017-05-11 14:52:00,1.6330996040968286,1
2017-05-11 14:53:00,1.6377625503039095,1
2017-05-11 14:54:00,1.6618014298642474,1
2017-05-11 14:55:00,1.731829894906618,1
2017-05-11 14:56:00,1.8011555693235468,1
2017-05-11 14:57:00,1.604377404849515,1
2017-05-11 14:58:00,1.6796301849247837,1
2017-05-11 14:59:00,1.636941948386871,1
2017-05-11 15:00:00,1.6657060002391335,1
2017-05-11 15:01:00,1.573156110772385,1
2017-05-11 15:02:00,1.5737936649172688,1
2017-05-11 15:03:00,1.5785477909240442,1
2017-05-11 15:04:00,1.5996895515239704,1
2017-05-11 15:05:00,1.66627681183768,1
2017-05-11 15:06:00,1.4866463929975349,1
2017-05-11 15:07:00,1.43893292122005,1
2017-05-11 15:08:00,1.4410718468503279,1
2017-05-11 15:09:00,1.4507617524429564,1
2017-05-11 15:10:00,1.459306472534855,1
2017-05-11 15:11:00,1.4307969386045725,1
2017-05-11 15:12:00,1.5267744931652762,1
2017-05-11 15:13:00,1.4886836503597989,1
2017-05-11 15:14:00,1.462194830710746,1
2017-05-11 15:15:00,1.5649006385375248,1
2017-05-11 15:16:00,1.5285850551377917,1
2017-05-11 15:17:00,1.4914888667911137,1
2017-05-11 15:18:00,1.4176478041536975,1
2017-05-11 15:19:00,1.4886692195330873,1
2017-05-11 15:20:00,1.4913166584153217,1
2017-05-11 15:21:00,1.5230207604031012,1
2017-05-11 15:22:00,1.4052768309296322,1
2017-05-11 15:23:00,1.474780627343484,1
2017-05-11 15:24:00,1.5664314096624627,1
2017-05-11 15:25:00,1.6757701286754,1
2017-05-11 15:26:00,1.561402975701408,1
2017-05-11 15:27:00,1.4324286972312388,1
2017-05-11 15:28:00,1.5757688838613992,1
2017-05-11 15:29:00,1.4686802095131908,1
2017-05-11 15:30:00,1.3573425894982636,1
