timestamp,value,label,predict_value
2017-07-16 06:26:00,2.0169491767900003,0,2.1268860476498004
2017-07-16 06:27:00,2.6101694107099997,0,2.057671474238097
2017-07-16 06:28:00,2.4067797660799997,0,2.4537201945736786
2017-07-16 06:29:00,2.2203390598299997,0,2.289712304719482
2017-07-16 06:30:00,2.23728823662,0,2.217514342064395
2017-07-16 06:31:00,2.0338983535799997,0,2.2040366799917184
2017-07-16 06:32:00,2.23728823662,0,2.1472270737930605
2017-07-16 06:33:00,2.1694915294599997,0,2.2351244299191744
2017-07-16 06:34:00,2.13559317589,0,2.1464804785896416
2017-07-16 06:35:00,2.08474564552,0,2.1622293775738766
2017-07-16 06:36:00,1.9830508232099997,0,2.117315804903918
2017-07-16 06:37:00,1.9661016464200003,0,2.0769344443908366
2017-07-16 06:38:00,2.06779670715,0,2.0430475989490304
2017-07-16 06:39:00,2.18644070625,0,2.0873339538467683
2017-07-16 06:40:00,2.1525423526800003,0,2.143325264049608
2017-07-16 06:41:00,2.05084753036,0,2.122203547177978
2017-07-16 06:42:00,2.08474564552,0,2.078090801313598
2017-07-16 06:43:00,2.2203390598299997,0,2.119397490734678
2017-07-16 06:44:00,2.37288141251,0,2.171703952362227
2017-07-16 06:45:00,2.24137926102,0,2.289839461352531
2017-07-16 06:46:00,2.17241382599,0,2.186225232692599
2017-07-16 06:47:00,1.9655172824900002,0,2.1602152712404306
2017-07-16 06:48:00,1.9661016464200003,0,2.053846710610522
2017-07-16 06:49:00,1.9661016464200003,0,2.0650905428397763
2017-07-16 06:50:00,2.05084753036,0,2.037388893554485
2017-07-16 06:51:00,2.30508470535,0,2.081840642126434
2017-07-16 06:52:00,2.6610169410699998,0,2.224196611774874
2017-07-16 06:53:00,2.5762712955500002,0,2.48733489666289
2017-07-16 06:54:00,2.7966101169599997,0,2.406742952278339
2017-07-16 06:55:00,2.35593223572,0,2.635991441088807
2017-07-16 06:56:00,2.2033898830400003,0,2.279309770064043
2017-07-16 06:57:00,2.06779670715,0,2.265130853195517
2017-07-16 06:58:00,2.3389830589300002,0,2.1672823394825413
2017-07-16 06:59:00,2.32203388214,0,2.4026453247104156
2017-07-16 07:00:00,2.44067788124,0,2.285085179523334
2017-07-16 07:01:00,2.4067797660799997,0,2.3431133323590565
2017-07-16 07:02:00,2.3898305892900003,0,2.320527139322268
2017-07-16 07:03:00,2.28813552856,0,2.3481860502168543
2017-07-16 07:04:00,2.18644070625,0,2.2627677738927456
2017-07-16 07:05:00,2.2203390598299997,0,2.209404415921193
2017-07-16 07:06:00,2.13559317589,0,2.2363673604547327
2017-07-16 07:07:00,2.13559317589,0,2.1730567993044585
2017-07-16 07:08:00,2.2033898830400003,0,2.167580626360083
2017-07-16 07:09:00,2.13559317589,0,2.1919337975372706
2017-07-16 07:10:00,2.27118635178,0,2.15270536696833
2017-07-16 07:11:00,2.4067797660799997,0,2.234657910528326
2017-07-16 07:12:00,2.6101694107099997,0,2.3221406794807646
2017-07-16 07:13:00,2.13559317589,0,2.4715530090962776
2017-07-16 07:14:00,2.1694915294599997,0,2.1392941020202554
2017-07-16 07:15:00,1.9830508232099997,0,2.241208666729437
2017-07-16 07:16:00,2.05084753036,0,2.0806511217130423
2017-07-16 07:17:00,2.0338983535799997,0,2.1568152146520707
2017-07-16 07:18:00,2.0,0,2.0821121241567018
2017-07-16 07:19:00,2.0338983535799997,0,2.0454170559214857
2017-07-16 07:20:00,2.25423717499,0,2.050066035320203
2017-07-16 07:21:00,2.1525423526800003,0,2.192919596817201
2017-07-16 07:22:00,2.1525423526800003,0,2.1130901614174182
2017-07-16 07:23:00,2.2203390598299997,0,2.143992506721992
2017-07-16 07:24:00,2.27118635178,0,2.1834335524497273
2017-07-16 07:25:00,2.18644070625,0,2.2395322199775793
2017-07-16 07:26:00,2.0338983535799997,0,2.171790385924708
2017-07-16 07:27:00,1.9830508232099997,0,2.099498358862158
2017-07-16 07:28:00,1.9830508232099997,0,2.074414903784547
2017-07-16 07:29:00,2.05084753036,0,2.068435449415273
2017-07-16 07:30:00,2.23728823662,0,2.0769326048729906
2017-07-16 07:31:00,2.2203390598299997,0,2.1684180860274447
2017-07-16 07:32:00,2.2033898830400003,0,2.1479387970094295
2017-07-16 07:33:00,2.18644070625,0,2.1568098512211415
2017-07-16 07:34:00,2.06779670715,0,2.1631112833136155
2017-07-16 07:35:00,1.9830508232099997,0,2.1400774657701884
2017-07-16 07:36:00,2.13559317589,0,2.0774876466984673
2017-07-16 07:37:00,2.44067788124,0,2.134089864681859
2017-07-16 07:38:00,2.27118635178,0,2.3333384527220216
2017-07-16 07:39:00,1.9661016464200003,0,2.21506850122204
2017-07-16 07:40:00,2.1525423526800003,0,2.0301790413082887
2017-07-16 07:41:00,2.44067788124,0,2.1709506127508007
2017-07-16 07:42:00,2.4237287044499998,0,2.384755258617097
2017-07-16 07:43:00,2.25423717499,0,2.340329417843329
2017-07-16 07:44:00,2.35593223572,0,2.219243282849941
2017-07-16 07:45:00,2.1896550655400002,0,2.3062900791948526
2017-07-16 07:46:00,2.13793110847,0,2.201549295613501
2017-07-16 07:47:00,2.22413802147,0,2.1840077179518427
2017-07-16 07:48:00,2.27586197853,0,2.2155430048822575
2017-07-16 07:49:00,2.1034483909599997,0,2.2565990161445795
2017-07-16 07:50:00,2.4137930870099997,0,2.133687362525928
2017-07-16 07:51:00,2.32203388214,0,2.335389614118265
2017-07-16 07:52:00,2.3898305892900003,0,2.259471790739427
2017-07-16 07:53:00,2.30508470535,0,2.335723272778524
2017-07-16 07:54:00,2.5762712955500002,0,2.2545161988980134
2017-07-16 07:55:00,2.44067788124,0,2.477077430992931
2017-07-16 07:56:00,2.18644070625,0,2.358944439765162
2017-07-16 07:57:00,2.28813552856,0,2.2227097007199226
2017-07-16 07:58:00,2.3898305892900003,0,2.272422150042441
2017-07-16 07:59:00,2.13559317589,0,2.356760718801229
2017-07-16 08:00:00,2.18644070625,0,2.1920481244348813
2017-07-16 08:01:00,2.23728823662,0,2.2061323047896013
2017-07-16 08:02:00,2.44067788124,0,2.2294657028257885
2017-07-16 08:03:00,2.30508470535,0,2.3841535820387993
2017-07-16 08:04:00,2.13559317589,0,2.2570199652690883
2017-07-16 08:05:00,2.23728823662,0,2.184004660065233
2017-07-16 08:06:00,2.5,0,2.238177285437291
2017-07-16 08:07:00,2.29824566841,0,2.4331198027604737
2017-07-16 08:08:00,2.45614027977,0,2.2643338049469444
2017-07-16 08:09:00,2.40350866318,0,2.39150147007274
2017-07-16 08:10:00,2.86440682411,0,2.349810114236201
2017-07-16 08:11:00,2.76271176338,0,2.6939285018597006
2017-07-16 08:12:00,2.32203388214,0,2.5809262641619863
2017-07-16 08:13:00,2.25423717499,0,2.3442707630718735
2017-07-16 08:14:00,2.30508470535,0,2.3102820558907404
2017-07-16 08:15:00,2.28813552856,0,2.376233235271482
2017-07-16 08:16:00,2.5084745883900004,0,2.339686185836866
2017-07-16 08:17:00,2.3898305892900003,0,2.424703409073488
2017-07-16 08:18:00,2.10169482231,0,2.336123965081924
2017-07-16 08:19:00,1.9830508232099997,0,2.20124380940536
2017-07-16 08:20:00,2.10169482231,0,2.106118418841472
2017-07-16 08:21:00,2.37288141251,0,2.172596301740118
2017-07-16 08:22:00,2.3389830589300002,0,2.3490903273755133
2017-07-16 08:23:00,2.67796611786,0,2.2728245271471996
2017-07-16 08:24:00,2.76271176338,0,2.5528479400361053
2017-07-16 08:25:00,2.18644070625,0,2.5561661869957657
2017-07-16 08:26:00,2.2203390598299997,0,2.2101171771786916
2017-07-16 08:27:00,2.0,0,2.274283244250807
2017-07-16 08:28:00,2.35593223572,0,2.1386656962946664
2017-07-16 08:29:00,2.4745762348199998,0,2.430719105655862
2017-07-16 08:30:00,2.18644070625,0,2.384597973701164
2017-07-16 08:31:00,1.9661016464200003,0,2.195481082806996
2017-07-16 08:32:00,2.05084753036,0,2.067269082749277
2017-07-16 08:33:00,2.06779670715,0,2.1510204755270492
2017-07-16 08:34:00,2.35593223572,0,2.1328848470808963
2017-07-16 08:35:00,2.62711858749,0,2.2958610870852287
2017-07-16 08:36:00,2.4237287044499998,0,2.4976612499503585
2017-07-16 08:37:00,2.1694915294599997,0,2.3347975065855664
2017-07-16 08:38:00,2.28813552856,0,2.1948059552054318
2017-07-16 08:39:00,2.2033898830400003,0,2.3099017868896046
2017-07-16 08:40:00,2.3389830589300002,0,2.2582088783549086
2017-07-16 08:41:00,2.23728823662,0,2.325592298061384
2017-07-16 08:42:00,2.32203388214,0,2.2155953836736
2017-07-16 08:43:00,2.37288141251,0,2.300646703751032
2017-07-16 08:44:00,2.5084745883900004,0,2.3146850506062044
2017-07-16 08:45:00,2.55932211876,0,2.4382549491740924
2017-07-16 08:46:00,2.5084745883900004,0,2.4753072637196656
2017-07-16 08:47:00,2.5254237651800002,0,2.4521961755115225
2017-07-16 08:48:00,2.2203390598299997,0,2.487037900877608
2017-07-16 08:49:00,2.25423717499,0,2.2761490900371535
2017-07-16 08:50:00,2.13559317589,0,2.3146465234555165
2017-07-16 08:51:00,2.1186439991,0,2.202444267954761
2017-07-16 08:52:00,2.1694915294599997,0,2.195941254708947
2017-07-16 08:53:00,1.9661016464200003,0,2.1853230559819132
2017-07-16 08:54:00,2.0338983535799997,0,2.0753463185290038
2017-07-16 08:55:00,2.3389830589300002,0,2.1103419892518334
2017-07-16 08:56:00,2.4915254116099996,0,2.2694580765731884
2017-07-16 08:57:00,2.27118635178,0,2.381550896425276
2017-07-16 08:58:00,2.6610169410699998,0,2.23020683118293
2017-07-16 08:59:00,2.72881364822,0,2.5556889777952234
2017-07-16 09:00:00,2.6101694107099997,0,2.557954361906615
2017-07-16 09:01:00,2.7966101169599997,0,2.525004570054468
2017-07-16 09:02:00,2.69491529465,0,2.6696172009252273
2017-07-16 09:03:00,2.6610169410699998,0,2.5957379912704757
2017-07-16 09:04:00,2.4237287044499998,0,2.5914989751282587
2017-07-16 09:05:00,2.44067788124,0,2.4187205431609997
2017-07-16 09:06:00,2.8305084705400003,0,2.4608700195107844
2017-07-16 09:07:00,2.5084745883900004,0,2.692690156001675
2017-07-16 09:08:00,2.4745762348199998,0,2.446520237182435
2017-07-16 09:09:00,2.2203390598299997,0,2.4830621900613608
2017-07-16 09:10:00,2.28813552856,0,2.2663349801615045
2017-07-16 09:11:00,2.32203388214,0,2.3595033322847545
2017-07-16 09:12:00,2.5932202339200003,0,2.3306524570060594
2017-07-16 09:13:00,2.4237287044499998,0,2.500794652252126
2017-07-16 09:14:00,2.3389830589300002,0,2.357319420588541
2017-07-16 09:15:00,2.55932211876,0,2.3413070941685703
2017-07-16 09:16:00,2.67796611786,0,2.4914071584274935
2017-07-16 09:17:00,2.23728823662,0,2.580449369762753
2017-07-16 09:18:00,2.4067797660799997,0,2.2448527245174414
2017-07-16 09:19:00,2.62711858749,0,2.4002840319490972
2017-07-16 09:20:00,2.18644070625,0,2.5392776177265053
2017-07-16 09:21:00,2.62711858749,0,2.248122028992904
2017-07-16 09:22:00,2.4915254116099996,0,2.563811304398199
2017-07-16 09:23:00,2.69491529465,0,2.419742427008813
2017-07-16 09:24:00,2.8813560009,0,2.6266852305597723
2017-07-16 09:25:00,2.4237287044499998,0,2.6665979508517736
2017-07-16 09:26:00,2.28813552856,0,2.4141490639831082
2017-07-16 09:27:00,2.3389830589300002,0,2.34599057651894
2017-07-16 09:28:00,2.2203390598299997,0,2.3931477394209026
2017-07-16 09:29:00,2.4067797660799997,0,2.3214191692842157
2017-07-16 09:30:00,2.54237294197,0,2.381311876777259
2017-07-16 09:31:00,2.3898305892900003,0,2.464147559898994
2017-07-16 09:32:00,2.76271176338,0,2.357777311218898
2017-07-16 09:33:00,2.93220329285,0,2.629286795548783
2017-07-16 09:34:00,2.62711858749,0,2.713179034088989
2017-07-16 09:35:00,2.7966101169599997,0,2.5418966858821097
2017-07-16 09:36:00,2.45762705803,0,2.7041008975841097
2017-07-16 09:37:00,2.35593223572,0,2.4334457026052476
2017-07-16 09:38:00,2.44067788124,0,2.4425732745332556
2017-07-16 09:39:00,2.2033898830400003,0,2.463516277833879
2017-07-16 09:40:00,2.1186439991,0,2.284251454776712
2017-07-16 09:41:00,2.30508470535,0,2.20000823701924
2017-07-16 09:42:00,2.3898305892900003,0,2.3035507108742466
2017-07-16 09:43:00,2.5254237651800002,0,2.361082200702448
2017-07-16 09:44:00,2.62711858749,0,2.4293413358950504
2017-07-16 09:45:00,2.4915254116099996,0,2.519902974843059
2017-07-16 09:46:00,2.67796611786,0,2.423504887663518
2017-07-16 09:47:00,2.44067788124,0,2.6033835189233394
2017-07-16 09:48:00,2.5254237651800002,0,2.4116074839736674
2017-07-16 09:49:00,2.6610169410699998,0,2.522455895265866
2017-07-16 09:50:00,2.69491529465,0,2.5633111834884983
2017-07-16 09:51:00,2.23728823662,0,2.596798068773841
2017-07-16 09:52:00,2.5084745883900004,0,2.2616786740081647
2017-07-16 09:53:00,2.69491529465,0,2.4950330303548185
2017-07-16 09:54:00,3.0,0,2.5974592765648223
2017-07-16 09:55:00,2.67796611786,0,2.806418224175523
2017-07-16 09:56:00,2.5084745883900004,0,2.5676446958860666
2017-07-16 09:57:00,2.4745762348199998,0,2.4815647562580216
2017-07-16 09:58:00,2.74576282501,0,2.4951065003582857
2017-07-16 09:59:00,2.5932202339200003,0,2.6757153339794826
2017-07-16 10:00:00,2.4745762348199998,0,2.5391723848824426
2017-07-16 10:01:00,2.5254237651800002,0,2.4896089014316285
2017-07-16 10:02:00,2.62711858749,0,2.5118930034124194
2017-07-16 10:03:00,2.5084745883900004,0,2.6190277894475082
2017-07-16 10:04:00,2.4237287044499998,0,2.492869147989687
2017-07-16 10:05:00,2.4745762348199998,0,2.438676008667375
2017-07-16 10:06:00,2.94915246964,0,2.488239752033176
2017-07-16 10:07:00,2.8474576473199997,0,2.811285427506701
2017-07-16 10:08:00,2.37288141251,0,2.657810388975721
2017-07-16 10:09:00,2.5932202339200003,0,2.3955002417875955
2017-07-16 10:10:00,2.64406776428,0,2.557115742009127
2017-07-16 10:11:00,2.74576282501,0,2.634499535719977
2017-07-16 10:12:00,2.30508470535,0,2.6611516310374017
2017-07-16 10:13:00,2.5932202339200003,0,2.318456829570572
2017-07-16 10:14:00,2.74576282501,0,2.569595713544294
2017-07-16 10:15:00,2.74576282501,0,2.6474701136608494
2017-07-16 10:16:00,2.8474576473199997,0,2.6552109138976543
2017-07-16 10:17:00,2.55932211876,0,2.687443952176426
2017-07-16 10:18:00,2.5762712955500002,0,2.5261228486248086
2017-07-16 10:19:00,2.72881364822,0,2.5797281887857095
2017-07-16 10:20:00,2.69491529465,0,2.6663804622945486
2017-07-16 10:21:00,2.6101694107099997,0,2.6295104564618716
2017-07-16 10:22:00,2.4237287044499998,0,2.534482545423464
2017-07-16 10:23:00,2.23728823662,0,2.4520247094017074
2017-07-16 10:24:00,2.5762712955500002,0,2.3199881296214326
2017-07-16 10:25:00,2.6610169410699998,0,2.5435978912294646
2017-07-16 10:26:00,2.7966101169599997,0,2.5797278975050415
2017-07-16 10:27:00,2.8983051776899997,0,2.639081861657485
2017-07-16 10:28:00,2.7966101169599997,0,2.721128983193281
2017-07-16 10:29:00,2.4745762348199998,0,2.680344058557844
2017-07-16 10:30:00,2.69491529465,0,2.4883826300274245
2017-07-16 10:31:00,2.5762712955500002,0,2.667235639722162
2017-07-16 10:32:00,2.55932211876,0,2.5368488468988337
2017-07-16 10:33:00,2.93220329285,0,2.570197816814485
2017-07-16 10:34:00,2.8983051776899997,0,2.775061493262464
2017-07-16 10:35:00,2.76271176338,0,2.7315497450574284
2017-07-16 10:36:00,2.8305084705400003,0,2.64156485869209
2017-07-16 10:37:00,2.64406776428,0,2.7080933404355174
2017-07-16 10:38:00,2.44067788124,0,2.610430718459755
2017-07-16 10:39:00,2.1694915294599997,0,2.4813438790063294
2017-07-16 10:40:00,2.35593223572,0,2.268410617651407
2017-07-16 10:41:00,2.45762705803,0,2.4474530089314817
2017-07-16 10:42:00,2.64406776428,0,2.4328617706183655
2017-07-16 10:43:00,2.64406776428,0,2.549808461536062
2017-07-16 10:44:00,2.54237294197,0,2.537968315585177
2017-07-16 10:45:00,2.32203388214,0,2.519032907674595
2017-07-16 10:46:00,2.6101694107099997,0,2.3658587690447797
2017-07-16 10:47:00,2.62711858749,0,2.584632577992279
2017-07-16 10:48:00,2.74576282501,0,2.5740202965168906
2017-07-16 10:49:00,2.6610169410699998,0,2.6370367790582443
2017-07-16 10:50:00,2.67796611786,0,2.565059410157778
2017-07-16 10:51:00,2.94915246964,0,2.6119155989455702
2017-07-16 10:52:00,2.67796611786,0,2.8322207421066334
2017-07-16 10:53:00,2.94915246964,0,2.625756892556572
2017-07-16 10:54:00,3.0338983535799997,0,2.8442340688801555
2017-07-16 10:55:00,3.08474564552,0,2.8922598098655463
2017-07-16 10:56:00,3.32203388214,0,2.9083459985418334
2017-07-16 10:57:00,3.2033898830400003,0,2.9809514204350194
2017-07-16 10:58:00,2.91525435448,0,2.9667789136994163
2017-07-16 10:59:00,3.08474564552,0,2.7956205401315297
2017-07-16 11:00:00,2.8813560009,0,2.9006455873809305
2017-07-16 11:01:00,2.94915246964,0,2.721795157773519
2017-07-16 11:02:00,3.0,0,2.8818386929498745
2017-07-16 11:03:00,2.64406776428,0,2.8460486350916785
2017-07-16 11:04:00,2.3389830589300002,0,2.5886425278236476
2017-07-16 11:05:00,2.86440682411,0,2.4108392351853714
2017-07-16 11:06:00,2.94915246964,0,2.7766259824268387
2017-07-16 11:07:00,2.8305084705400003,0,2.796604267795843
2017-07-16 11:08:00,2.4745762348199998,0,2.680312406297524
2017-07-16 11:09:00,2.55932211876,0,2.4822533994789375
2017-07-16 11:10:00,2.5254237651800002,0,2.5871949470297526
2017-07-16 11:11:00,2.72881364822,0,2.5579440601300414
2017-07-16 11:12:00,2.2033898830400003,0,2.6628917767192943
2017-07-16 11:13:00,2.4915254116099996,0,2.2429047901927874
2017-07-16 11:14:00,2.72881364822,0,2.498322597812362
2017-07-16 11:15:00,2.5762712955500002,0,2.5958608044699716
2017-07-16 11:16:00,2.6101694107099997,0,2.543908131655538
2017-07-16 11:17:00,2.64406776428,0,2.5427995153592198
2017-07-16 11:18:00,2.4237287044499998,0,2.588942924149812
2017-07-16 11:19:00,2.55932211876,0,2.4512429647240945
2017-07-16 11:20:00,2.67796611786,0,2.5523930288029115
2017-07-16 11:21:00,2.5254237651800002,0,2.621087866333337
2017-07-16 11:22:00,2.54237294197,0,2.499832217729108
2017-07-16 11:23:00,2.6101694107099997,0,2.534265178451579
2017-07-16 11:24:00,2.44067788124,0,2.564809771371761
2017-07-16 11:25:00,2.62711858749,0,2.45814206255323
2017-07-16 11:26:00,2.28813552856,0,2.591968182921664
2017-07-16 11:27:00,2.2033898830400003,0,2.309549552372703
2017-07-16 11:28:00,2.35593223572,0,2.29433271460239
2017-07-16 11:29:00,2.0169491767900003,0,2.350095975219684
2017-07-16 11:30:00,2.32203388214,0,2.1471077148869924
2017-07-16 11:31:00,2.55932211876,0,2.3081695368052135
2017-07-16 11:32:00,2.23728823662,0,2.4555890610473337
2017-07-16 11:33:00,2.10169482231,0,2.2385607094836284
2017-07-16 11:34:00,2.4237287044499998,0,2.1717577096261365
2017-07-16 11:35:00,2.5932202339200003,0,2.375999913675998
2017-07-16 11:36:00,2.4745762348199998,0,2.50031015179434
2017-07-16 11:37:00,2.3389830589300002,0,2.4398708949249155
2017-07-16 11:38:00,2.3898305892900003,0,2.322547673260476
2017-07-16 11:39:00,2.37288141251,0,2.4032861284017684
2017-07-16 11:40:00,2.5084745883900004,0,2.3938315378868023
2017-07-16 11:41:00,2.72881364822,0,2.468723068754481
2017-07-16 11:42:00,2.76271176338,0,2.5964198676576826
2017-07-16 11:43:00,2.7966101169599997,0,2.6315078554183247
2017-07-16 11:44:00,2.6610169410699998,0,2.6670203658013274
2017-07-16 11:45:00,2.8305084705400003,0,2.574358815510714
2017-07-16 11:46:00,2.94915246964,0,2.7154735308053315
2017-07-16 11:47:00,2.86440682411,0,2.847347202041632
2017-07-16 11:48:00,2.76271176338,0,2.7259861229657334
2017-07-16 11:49:00,2.7966101169599997,0,2.6766283814371516
2017-07-16 11:50:00,2.93220329285,0,2.7158582228488597
2017-07-16 11:51:00,2.7118644714399998,0,2.7926737578808756
2017-07-16 11:52:00,2.72881364822,0,2.646838492446811
2017-07-16 11:53:00,2.72881364822,0,2.6784838993526585
2017-07-16 11:54:00,2.5932202339200003,0,2.657882406994479
2017-07-16 11:55:00,2.72881364822,0,2.568645216757939
2017-07-16 11:56:00,2.5254237651800002,0,2.675396129091606
2017-07-16 11:57:00,2.5762712955500002,0,2.5222272309170948
2017-07-16 11:58:00,2.5254237651800002,0,2.573113532437961
2017-07-16 11:59:00,2.3898305892900003,0,2.532797472800205
2017-07-16 12:00:00,2.6101694107099997,0,2.4404263719139765
2017-07-16 12:01:00,2.5762712955500002,0,2.5566154811562076
2017-07-16 12:02:00,2.2203390598299997,0,2.5072152962819345
2017-07-16 12:03:00,2.27118635178,0,2.281348488070019
2017-07-16 12:04:00,2.32203388214,0,2.3242551916497085
2017-07-16 12:05:00,2.4745762348199998,0,2.3623933081861064
2017-07-16 12:06:00,2.28813552856,0,2.458670609386438
2017-07-16 12:07:00,2.69491529465,0,2.2455492344318584
2017-07-16 12:08:00,2.81355929375,0,2.6014504898235047
2017-07-16 12:09:00,2.8813560009,0,2.6184973426308646
2017-07-16 12:10:00,2.86440682411,0,2.7138120237515833
2017-07-16 12:11:00,2.55932211876,0,2.694236997643442
2017-07-16 12:12:00,2.23728823662,0,2.541910310711263
2017-07-16 12:13:00,2.6101694107099997,0,2.3339946790382435
2017-07-16 12:14:00,2.8474576473199997,0,2.597094923490982
2017-07-16 12:15:00,2.7118644714399998,0,2.7191842711434853
2017-07-16 12:16:00,2.4237287044499998,0,2.6047039062022495
2017-07-16 12:17:00,2.1186439991,0,2.4013352644117743
2017-07-16 12:18:00,2.05084753036,0,2.2496356197730876
2017-07-16 12:19:00,2.4915254116099996,0,2.2358838612219043
2017-07-16 12:20:00,2.54237294197,0,2.485427402794445
2017-07-16 12:21:00,2.64406776428,0,2.476929640558316
2017-07-16 12:22:00,2.32203388214,0,2.5641349097598543
2017-07-16 12:23:00,2.4745762348199998,0,2.296419626344984
2017-07-16 12:24:00,2.81355929375,0,2.4951160377070054
2017-07-16 12:25:00,2.69491529465,0,2.666521794704674
2017-07-16 12:26:00,2.3389830589300002,0,2.6043802665124427
2017-07-16 12:27:00,2.6101694107099997,0,2.313812769763033
2017-07-16 12:28:00,2.72881364822,0,2.5664244371077416
2017-07-16 12:29:00,2.54237294197,0,2.6708625182651606
2017-07-16 12:30:00,2.27118635178,0,2.5351405282904036
2017-07-16 12:31:00,2.25423717499,0,2.3111446269541855
2017-07-16 12:32:00,2.32203388214,0,2.3435955018366594
2017-07-16 12:33:00,2.55932211876,0,2.378289243496219
2017-07-16 12:34:00,2.64406776428,0,2.4972878390620656
2017-07-16 12:35:00,2.5084745883900004,0,2.5413914464949645
2017-07-16 12:36:00,2.4745762348199998,0,2.4513886756874874
2017-07-16 12:37:00,2.27118635178,0,2.4666385463025686
2017-07-16 12:38:00,2.06779670715,0,2.3357480370205495
2017-07-16 12:39:00,2.18644070625,0,2.2231659211074892
2017-07-16 12:40:00,2.13559317589,0,2.2425358846531696
2017-07-16 12:41:00,2.10169482231,0,2.1705170184119376
2017-07-16 12:42:00,2.28813552856,0,2.15772800614482
2017-07-16 12:43:00,2.1186439991,0,2.236302464379609
2017-07-16 12:44:00,2.28813552856,0,2.121511637237895
2017-07-16 12:45:00,2.5084745883900004,0,2.2542114576260652
2017-07-16 12:46:00,2.64406776428,0,2.4011285225155574
2017-07-16 12:47:00,2.35593223572,0,2.5377389591834416
2017-07-16 12:48:00,2.32203388214,0,2.3137931339485673
2017-07-16 12:49:00,2.69642853737,0,2.339114645378163
2017-07-16 12:50:00,2.80701756477,0,2.590031141892514
2017-07-16 12:51:00,2.40350866318,0,2.6492665645585087
2017-07-16 12:52:00,2.5614035129499997,0,2.3916597611161086
2017-07-16 12:53:00,2.37288141251,0,2.524179967692263
2017-07-16 12:54:00,2.3965516090400003,0,2.4096040554378733
2017-07-16 12:55:00,2.10169482231,0,2.4602202041610495
2017-07-16 12:56:00,2.3898305892900003,0,2.19215952114909
2017-07-16 12:57:00,2.3389830589300002,0,2.3901293297412614
2017-07-16 12:58:00,2.2033898830400003,0,2.321016856958903
2017-07-16 12:59:00,2.27118635178,0,2.229766376078561
2017-07-16 13:00:00,2.62711858749,0,2.237365588176129
2017-07-16 13:01:00,2.4067797660799997,0,2.5141786321274493
2017-07-16 13:02:00,2.28813552856,0,2.3401898112863067
2017-07-16 13:03:00,2.4915254116099996,0,2.259461143096161
2017-07-16 13:04:00,2.1694915294599997,0,2.413282692289155
2017-07-16 13:05:00,2.4067797660799997,0,2.2133939259959177
2017-07-16 13:06:00,2.64406776428,0,2.3916475979188574
2017-07-16 13:07:00,2.7118644714399998,0,2.5119351825427287
2017-07-16 13:08:00,2.4827585220299997,0,2.5728259281370716
2017-07-16 13:09:00,2.50877189636,0,2.383155910800189
2017-07-16 13:10:00,2.07142853737,0,2.4629317705984275
